,SCC,last_edited_date,activity_value_required?,code_description,data_category,date_created,ert_valid,history,last_inventory_year,last_updated_date,map_to,option_group,option_set,scc_level_one,scc_level_two,scc_level_three,scc_level_four,sector,short_name,status,tier_1_code,tier_1_description,tier_2_code,tier_2_description,tier_3_code,tier_3_description,usage_notes,Unnamed:_27,scc_unit_type,scc_fuel_type
1228,30700839,"Jan 16, 2018 12:59:54 AM",No,,Point,,Yes,"Retired in favor of more detailed direct-fired and indirect-heated breakdown, and unnecessary geographic detail.",2014.0,9/5/2017,30700841; 30700844,,,Industrial Processes,Pulp and Paper and Wood Products,Sawmill Operations,Lumber Kiln: Softwood: Western Pine Softwood,Industrial Processes - Pulp & Paper,,Retired,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Lumber Kiln: Softwood: Western Pine Softwood,
1229,30700841,"Jul 31, 2021 11:13:48 AM",No,,Point,8/29/2017,Yes,Added in favor of more detailed direct-fired and indirect-heated breakdown,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Sawmill Operations,Lumber Kiln: Indirect-heated: Softwood: Pine Species,Industrial Processes - Pulp & Paper,PulpPaperWoodProd SawmillOps SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Lumber Kiln: Indirect-heated: Softwood: Pine Species,
1230,30700842,"Jul 31, 2021 10:17:11 AM",No,,Point,9/11/2017,Yes,Added in favor of more detailed direct-fired and indirect-heated breakdown,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Sawmill Operations,Lumber Kiln: Indirect-heated: Softwood: Non-Pine Species,Industrial Processes - Pulp & Paper,PulpPaperWoodProd SawmillOps SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Lumber Kiln: Indirect-heated: Softwood: Non-Pine Species,
1231,30700843,"Jul 31, 2021 10:17:11 AM",No,,Point,9/11/2017,Yes,Added in favor of more detailed direct-fired and indirect-heated breakdown,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Sawmill Operations,Lumber Kiln: Indirect-heated: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd SawmillOps SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Lumber Kiln: Indirect-heated: Hardwood,
1232,30700844,"Jul 31, 2021 10:17:11 AM",No,,Point,9/11/2017,Yes,Added in favor of more detailed direct-fired and indirect-heated breakdown,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Sawmill Operations,Lumber Kiln: Direct-fired: Softwood: Pine Species,Industrial Processes - Pulp & Paper,PulpPaperWoodProd SawmillOps SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Lumber Kiln: Direct-fired: Softwood: Pine Species,
1233,30700845,"Jul 31, 2021 10:17:11 AM",No,,Point,9/11/2017,Yes,Added in favor of more detailed direct-fired and indirect-heated breakdown,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Sawmill Operations,Lumber Kiln: Direct-fired: Softwood: Non-Pine Species,Industrial Processes - Pulp & Paper,PulpPaperWoodProd SawmillOps SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Lumber Kiln: Direct-fired: Softwood: Non-Pine Species,
1234,30700846,"Jul 31, 2021 10:17:11 AM",No,,Point,9/11/2017,Yes,Added in favor of more detailed direct-fired and indirect-heated breakdown,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Sawmill Operations,Lumber Kiln: Direct-fired: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd SawmillOps SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Lumber Kiln: Direct-fired: Hardwood,
1235,30700909,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Blowline Blend: Non-Urea Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Blowline Blend: Non-Urea Formaldehyde Resin: Softwood,Direct Natural Gas
1236,30700910,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Blowline Blend: Non-Urea Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Blowline Blend: Non-Urea Formaldehyde Resin: Hardwood,Direct Natural Gas
1237,30700911,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Blowline Blend: Non-Urea Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Blowline Blend: Non-Urea Formaldehyde Resin: Mixed Softwood/Hardwood,Direct Natural Gas
1238,30700912,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Blowline Blend: Urea Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Blowline Blend: Urea Formaldehyde Resin: Hardwood,Direct Natural Gas
1239,30700913,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Blowline Blend: Urea Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Blowline Blend: Urea Formaldehyde Resin: Softwood,Direct Natural Gas
1240,30700914,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Blowline Blend: Urea Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Blowline Blend: Urea Formaldehyde Resin: Mixed Softwood/Hardwood,Direct Natural Gas
1241,30700915,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Non-Blowline Blend: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Non-Blowline Blend: Softwood,Direct Wood
1242,30700916,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Non-Blowline Blend: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Non-Blowline Blend: Hardwood,Direct Wood
1243,30700917,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Non-Blowline Blend: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Non-Blowline Blend: Mixed Softwood/Hardwood,Direct Wood
1244,30700918,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Non-Urea Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Non-Urea Formaldehyde Resin: Hardwood,Direct Wood
1245,30700919,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Non-Urea Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Non-Urea Formaldehyde Resin: Mixed Softwood/Hardwood,Direct Wood
1246,30700920,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Non-Urea Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Non-Urea Formaldehyde Resin: Softwood,Direct Wood
1247,30700921,"Sep 30, 2017 3:51:56 AM",No,,Point,,No,,2015.0,3/3/2016,30700923,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,"Direct Wood-fired Tube Dryer, Unspecified Pines",Industrial Processes - Pulp & Paper,,Retired,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,"Direct Wood-fired Tube Dryer, Unspecified Pines",Direct Wood
1248,30700923,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Urea Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Urea Formaldehyde Resin: Softwood,Direct Wood
1249,30700924,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Urea Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Urea Formaldehyde Resin: Mixed Softwood/Hardwood,Direct Wood
1250,30700925,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Urea Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Urea Formaldehyde Resin: Hardwood,Direct Wood
1251,30700926,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Non-Blowline Blend: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Non-Blowline Blend: Softwood,Direct Natural Gas
1252,30700927,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Non-Blowline Blend: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Non-Blowline Blend: Hardwood,Direct Natural Gas
1253,30700928,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Non-Blowline Blend: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Natural Gas-fired: Non-Blowline Blend: Mixed Softwood/Hardwood,Direct Natural Gas
1254,30700929,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-heated: Blowline Blend: Non-Urea Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Indirect-heated: Blowline Blend: Non-Urea Formaldehyde Resin: Softwood,
1255,30700930,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-heated: Blowline Blend: Non-Urea Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Indirect-heated: Blowline Blend: Non-Urea Formaldehyde Resin: Hardwood,
1256,30700931,"Sep 30, 2017 3:51:56 AM",No,,Point,,No,,2015.0,3/3/2016,30700932,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,"Indirect-heated Tube Dryer, Unspecified Pines",Industrial Processes - Pulp & Paper,,Retired,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,"Indirect-heated Tube Dryer, Unspecified Pines",
1257,30700932,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-heated: Blowline Blend: Urea Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Indirect-heated: Blowline Blend: Urea Formaldehyde Resin: Softwood,
1258,30700933,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,No,,2015.0,3/3/2016,30700929,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,"Indirect-heated Tube Dryer, Non-blowline Blend, Softwoods",Industrial Processes - Pulp & Paper,,Retired,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,"Indirect-heated Tube Dryer, Non-blowline Blend, Softwoods",
1259,30700934,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-heated: Blowline Blend: Non-Urea Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Indirect-heated: Blowline Blend: Non-Urea Formaldehyde Resin: Mixed Softwood/Hardwood,
1260,30700935,"Sep 30, 2017 3:51:56 AM",No,,Point,,No,,2015.0,3/3/2016,30700936,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,"Indirect-heated Tube Dryer, Hardwoods",Industrial Processes - Pulp & Paper,,Retired,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,"Indirect-heated Tube Dryer, Hardwoods",
1261,30700936,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-heated: Blowline Blend: Urea Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Indirect-heated: Blowline Blend: Urea Formaldehyde Resin: Hardwood,
1262,30700937,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,No,,2015.0,3/3/2016,30700943,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,"Indirect-heated Second Stage Tube Dryer, Blowline Blend, Softwoods",Industrial Processes - Pulp & Paper,,Retired,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,"Indirect-heated Second Stage Tube Dryer, Blowline Blend, Softwoods",
1263,30700939,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-heated: Blowline Blend: Urea Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Indirect-heated: Blowline Blend: Urea Formaldehyde Resin: Mixed Softwood/Hardwood,
1264,30700940,"Jul 29, 2021 8:57:26 PM",No,,Point,8/16/2002,No,,2015.0,3/3/2016,30700913,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,"Direct Natural Gas-fired Rotary Predryer, Softwoods",Industrial Processes - Pulp & Paper,,Retired,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,"Direct Natural Gas-fired Rotary Predryer, Softwoods",Direct Natural Gas
1265,30700942,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Secondary Tube Dryer: All Indirect-fired Units,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Secondary Tube Dryer: All Indirect-fired Units,All Indirect
1266,30700943,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Secondary Tube Dryer: All Direct-fired Units,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Secondary Tube Dryer: All Direct-fired Units,All Direct
1267,30700946,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Fiber Dryers: Other,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf FiberDryrsOther,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Fiber Dryers: Other,
1268,30700947,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Agriculture Fiber Rotary Dryer,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf AgFiberRotDryr,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Agriculture Fiber Rotary Dryer,
1269,30701001,"Sep 30, 2017 3:51:57 AM",No,,Point,,No,,2015.0,3/3/2016,30701009,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,"Direct Wood-fired Rotary Dryer, Unspecified Pines",Industrial Processes - Pulp & Paper,,Retired,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,"Direct Wood-fired Rotary Dryer, Unspecified Pines",Direct Wood
1270,30701008,"Sep 30, 2017 3:51:57 AM",No,,Point,,No,,2015.0,3/3/2016,30701010,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,"Direct Wood-fired Rotary Dryer, Aspen",Industrial Processes - Pulp & Paper,,Retired,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,"Direct Wood-fired Rotary Dryer, Aspen",Direct Wood
1271,30701009,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Direct Wood-fired: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Rotary Strand Dryer: Direct Wood-fired: Softwood,Direct Wood
1272,30701010,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Direct Wood-fired: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Rotary Strand Dryer: Direct Wood-fired: Hardwood,Direct Wood
1273,30701015,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Direct Wood-fired: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Rotary Strand Dryer: Direct Wood-fired: Mixed Softwood/Hardwood,Direct Wood
1274,30701020,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Direct Natural Gas-fired: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Rotary Strand Dryer: Direct Natural Gas-fired: Hardwood,Direct Natural Gas
1275,30701021,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Direct Natural Gas-fired: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Rotary Strand Dryer: Direct Natural Gas-fired: Softwood,Direct Natural Gas
