,SCC,last_edited_date,activity_value_required?,code_description,data_category,date_created,ert_valid,history,last_inventory_year,last_updated_date,map_to,option_group,option_set,scc_level_one,scc_level_two,scc_level_three,scc_level_four,sector,short_name,status,tier_1_code,tier_1_description,tier_2_code,tier_2_description,tier_3_code,tier_3_description,usage_notes,Unnamed:_27,unit_type,fuel_type
2635,30103605,"Jul 29, 2021 8:57:24 PM",No,,Point,11/29/2002,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Chromic Acid Manufacturing,Kiln Product Evaporators,Industrial Processes - Chemical Manuf,ChemManf ChromicAcidManf KilnProdEvaps,Active,4,Chemical & Allied Product Mfg,7,Other Chemical Mfg,99,Other,,,,
2636,30103606,"Jul 29, 2021 8:57:24 PM",No,,Point,11/29/2002,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Chromic Acid Manufacturing,Salt Cake Flash Dryer,Industrial Processes - Chemical Manuf,ChemManf ChromicAcidManf SaltCakeFlashDryr,Active,4,Chemical & Allied Product Mfg,7,Other Chemical Mfg,99,Other,,,,
2642,30103901,"Oct 29, 2020 10:26:42 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Hydrogen Cyanide,Air Heater: General,Industrial Processes - Chemical Manuf,ChemManf HydrogenCyanide AirHeaterGeneral,Active,4,Chemical & Allied Product Mfg,2,Inorganic Chemical Mfg,99,Other,,,,
2676,30104131,"Oct 29, 2020 10:26:42 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Nitrocellulose,Batch Process: Nitric Acid Concentration: Distillation Tower,Industrial Processes - Chemical Manuf,ChemManf Nitrocellulos SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,7,Other Chemical Mfg,99,Other,,,,
2695,30104171,"Oct 29, 2020 10:26:43 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Nitrocellulose,Continuous Process: Nitric Acid Concentration: Distillation Tower,Industrial Processes - Chemical Manuf,ChemManf Nitrocellulos SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,7,Other Chemical Mfg,99,Other,,,,
2701,30104201,"Oct 29, 2020 10:26:43 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Lead Alkyl Manufacturing (Sodium/Lead Alloy Process),Recovery Furnace,Industrial Processes - Chemical Manuf,ChemManf LeadAlkylManfSodium/LeadAlloy RecvryFurn,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,,,,
2717,30104810,"Oct 29, 2020 10:26:43 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Butyl rubber production,Product Dryer,Industrial Processes - Chemical Manuf,ChemManf ButylRubberProd ProdDryr,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,created 3-27-2012 per ERT request,,,
2737,30104910,"Oct 29, 2020 10:26:43 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Epichlorohydrin Elastomer Production,Product Dryer,Industrial Processes - Chemical Manuf,ChemManf EpichlorohydrinElastomerProd ProdDryr,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,created 3-27-2012 per ERT request,,,
2782,30105310,"Oct 29, 2020 10:26:44 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ethylene Propylene Rubber Production,Product Dryer,Industrial Processes - Chemical Manuf,ChemManf EthylenePropyleneRubberProd ProdDryr,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,created 3-27-2012 per ERT request,,,
2802,30105410,"Oct 29, 2020 10:26:44 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,HypalonTM Production,Product Dryer,Industrial Processes - Chemical Manuf,ChemManf HypalonTMProd ProdDryr,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,created 3-27-2012 per ERT request,,,
2822,30105510,"Oct 29, 2020 10:26:44 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Neoprene Production,Product Dryer,Industrial Processes - Chemical Manuf,ChemManf NeopreneProd ProdDryr,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,created 3-27-2012 per ERT request,,,
2842,30105610,"Oct 29, 2020 10:26:44 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Nitrile Butadiene Rubber Production,Product Dryer,Industrial Processes - Chemical Manuf,ChemManf NitrileButadieneRubberProd ProdDryr,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,created 3-27-2012 per ERT request,,,
2862,30105710,"Oct 29, 2020 10:26:44 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Polybutadiene Rubber Production,Product Dryer,Industrial Processes - Chemical Manuf,ChemManf PolybutadieneRubberProd ProdDryr,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,created 3-27-2012 per ERT request,,,
2882,30105810,"Oct 29, 2020 10:26:45 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Polysulfide Rubber Production,Product Dryer,Industrial Processes - Chemical Manuf,ChemManf PolysulfideRubberProd ProdDryr,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,created 3-27-2012 per ERT request,,,
2902,30105910,"Oct 29, 2020 10:26:45 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Styrene Butadiene Rubber and Latex Production,Product Dryer,Industrial Processes - Chemical Manuf,ChemManf StyrenButadienRubber&LatxProd ProdDryr,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,5,Styrene/Butadiene Rubber,created 3-27-2012 per ERT request,,,
2912,30106001,"Oct 29, 2020 10:26:45 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Pharmaceutical Production,Vacuum Dryer,Industrial Processes - Chemical Manuf,ChemManf PharmaceuticalProd VacuumDryr,Active,4,Chemical & Allied Product Mfg,7,Other Chemical Mfg,99,Other,,,,
2914,30106003,"Oct 29, 2020 10:26:45 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Pharmaceutical Production,Distillation Unit,Industrial Processes - Chemical Manuf,ChemManf PharmaceuticalProd DistillatnUnit,Active,4,Chemical & Allied Product Mfg,7,Other Chemical Mfg,99,Other,,,,
2920,30106009,"Oct 29, 2020 10:26:45 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Pharmaceutical Production,Air Dryer,Industrial Processes - Chemical Manuf,ChemManf PharmaceuticalProd AirDryr,Active,4,Chemical & Allied Product Mfg,7,Other Chemical Mfg,99,Other,,,,
2943,30106033,"Oct 29, 2020 10:26:45 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Pharmaceutical Production,Product Dryer,Industrial Processes - Chemical Manuf,ChemManf PharmaceuticalProd ProdDryr,Active,4,Chemical & Allied Product Mfg,6,Pharmaceutical Mfg,99,Other,,,,
2951,30106104,"Oct 29, 2020 10:26:46 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Polyether Polyols Production,Epoxides Process: Distillation Unit,Industrial Processes - Chemical Manuf,ChemManf PolyetherPolyolsProd SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,,,,
2958,30106123,"Oct 29, 2020 10:26:46 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Polyether Polyols Production,Tetrahydrofuran Process: Distillation Unit,Industrial Processes - Chemical Manuf,ChemManf PolyetherPolyolsProd SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,,,,
2973,30106212,"Oct 29, 2020 10:26:46 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Acrylonitrile Butadiene Styrene Resin Production,Product Dryer,Industrial Processes - Chemical Manuf,"ChemManf Acryl,Butadn,StyrnResin ProdDryr",Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,,,,
2989,30106312,"Oct 29, 2020 10:26:46 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Methyl Methacrylate Butadiene Styrene Resin Production,Product Dryer,Industrial Processes - Chemical Manuf,ChemManf VariousResinProdSeeSCCLev3 ProdDryr,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,,,,
3005,30106412,"Oct 29, 2020 10:26:46 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Polyethylene Terephthalate Resin Production,Product Dryer,Industrial Processes - Chemical Manuf,ChemManf PolyethyTerephthalResinProd ProdDryr,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,,,,
3022,30106512,"Oct 29, 2020 10:26:46 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Polystyrene Resin Production,Product Dryer,Industrial Processes - Chemical Manuf,ChemManf PolystyreneResinProd ProdDryr,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,,,,
3038,30106612,"Oct 29, 2020 10:26:46 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Styrene Acrylonitrile Resin Production,Product Dryer,Industrial Processes - Chemical Manuf,ChemManf StyreneAcrylonitrileResinProd ProdDryr,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,,,,
3093,30107709,"Oct 29, 2020 10:26:47 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Polyvinyl Chloride and Copolymers Production,Evaporator,Industrial Processes - Chemical Manuf,ChemManf PolyvinylChloride&CopolymProd Evap,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,,,,
3104,30107720,"Oct 29, 2020 10:26:47 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Polyvinyl Chloride and Copolymers Production,Dryer,Industrial Processes - Chemical Manuf,ChemManf PolyvinylChloride&CopolymProd Dryr,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,,,,
3152,30108229,"Oct 29, 2020 10:26:48 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Polymethyl Methacrylate Production,Solution Polymerization: Dryer,Industrial Processes - Chemical Manuf,ChemManf PolymethylMethacrylateProd SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,,,,
3157,30108239,"Oct 29, 2020 10:26:48 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Polymethyl Methacrylate Production,Emulsion Polymerization: Dryer,Industrial Processes - Chemical Manuf,ChemManf PolymethylMethacrylateProd SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,,,,
3162,30108249,"Oct 29, 2020 10:26:48 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Polymethyl Methacrylate Production,Suspension Polymerization: Dryer,Industrial Processes - Chemical Manuf,ChemManf PolymethylMethacrylateProd SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,,,,
3189,30108810,"Jul 31, 2021 10:17:09 AM",No,,Point,9/19/2018,Yes,Created to replace MACT codes as codes should not be rule-specific.,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Polymerized Vinylidene Chloride Production,Dryer,Industrial Processes - Chemical Manuf,ChemManf PolymerVinylideneChlorideProd Dryr,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,,,,
3205,30109009,"Jul 31, 2021 10:17:10 AM",No,,Point,9/19/2018,Yes,Created to replace MACT codes as codes should not be rule-specific.,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Polyvinyl Alcohol Production,Dryer,Industrial Processes - Chemical Manuf,ChemManf PolyvinylAlcoholProd Dryr,Active,4,Chemical & Allied Product Mfg,3,Polymer & Resin Mfg,99,Other,,,,
3213,30109153,"Oct 29, 2020 10:26:48 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Acetone/Ketone Production,Acetone: Light-ends Distillation Vent,Industrial Processes - Chemical Manuf,ChemManf Acetone/Ketone AcetonLightEndsDistilVent,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,7,Socmi Distillation,,,,
3225,30111201,"Oct 29, 2020 10:26:49 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Elemental Phosphorous,Calciner,Industrial Processes - Chemical Manuf,ChemManf ElementalPhosphorous Calciner,Active,4,Chemical & Allied Product Mfg,2,Inorganic Chemical Mfg,99,Other,,,,
3226,30111202,"Oct 29, 2020 10:26:49 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Elemental Phosphorous,Furnace,Industrial Processes - Chemical Manuf,ChemManf ElementalPhosphorous Furn,Active,4,Chemical & Allied Product Mfg,2,Inorganic Chemical Mfg,99,Other,,,,
3228,30111301,"Oct 29, 2020 10:26:49 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Boric Acid,Dryer,Industrial Processes - Chemical Manuf,ChemManf BoricAcid Dryr,Active,4,Chemical & Allied Product Mfg,2,Inorganic Chemical Mfg,99,Other,,,,
3229,30111401,"Oct 29, 2020 10:26:49 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Potassium Chloride,Dryer,Industrial Processes - Chemical Manuf,ChemManf PotassiumChloride Dryr,Active,4,Chemical & Allied Product Mfg,2,Inorganic Chemical Mfg,99,Other,,,,
3252,30112033,"Oct 29, 2020 10:26:49 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,"Formaldahyde, Acrolein, Acetaldehyde, Butyraldehyde",Acrolein: Distillation System,Industrial Processes - Chemical Manuf,ChemManf VariousSeeSCCLev3 AcroleinDistilSys,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,7,Socmi Distillation,,,,
3258,30112402,"Oct 29, 2020 10:26:49 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Chloroprene,Butadiene Dryer,Industrial Processes - Chemical Manuf,ChemManf Chloroprene ButadieneDryr,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,,,,
3269,30112506,"Oct 29, 2020 10:26:49 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Chlorine Derivatives,Ethylene Dichloride: Distillation Unit,Industrial Processes - Chemical Manuf,ChemManf ChlorinDerivatves SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,7,Socmi Distillation,,,,
3277,30112521,"Oct 29, 2020 10:26:49 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Chlorine Derivatives,Perchloroethylene: Distillation Vent,Industrial Processes - Chemical Manuf,ChemManf ChlorinDerivatves PERCDistilVent,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,7,Socmi Distillation,,,,
3283,30112528,"Oct 29, 2020 10:26:49 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Chlorine Derivatives,Trichloroethane: Distillation Column Vent,Industrial Processes - Chemical Manuf,ChemManf ChlorinDerivatves SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,7,Socmi Distillation,,,,
3286,30112531,"Oct 29, 2020 10:26:49 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Chlorine Derivatives,Trichloroethylene: Distillation Unit,Industrial Processes - Chemical Manuf,ChemManf ChlorinDerivatves SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,7,Socmi Distillation,,,,
3292,30112541,"Oct 29, 2020 10:26:49 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Chlorine Derivatives,Vinyl Chloride: Cracking Furnace,Industrial Processes - Chemical Manuf,ChemManf ChlorinDerivatves SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,,,,
3298,30112547,"Oct 29, 2020 10:26:49 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Chlorine Derivatives,Vinyl Chloride: Cracking Furnace Decoking,Industrial Processes - Chemical Manuf,ChemManf ChlorinDerivatves SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,,,,
3302,30112553,"Oct 29, 2020 10:26:49 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Chlorine Derivatives,Vinylidene Chloride: Distillation Column Vent,Industrial Processes - Chemical Manuf,ChemManf ChlorinDerivatves SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,7,Socmi Distillation,,,,
3310,30112702,"Oct 29, 2020 10:26:49 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Fluorocarbons/Chlorofluorocarbons,Distillation Column,Industrial Processes - Chemical Manuf,ChemManf FluorocarbonChlorofluorocarbn SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,7,Socmi Distillation,,,,
3323,30113004,"Oct 29, 2020 10:26:50 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ammonium Sulfate,Caprolactam By-product: Rotary Dryer,Industrial Processes - Chemical Manuf,ChemManf AmmoniumSulfate CaprolactamBy-prodRotDryr,Active,4,Chemical & Allied Product Mfg,4,Agricultural Chemical Mfg,99,Other,,,,
3324,30113005,"Oct 29, 2020 10:26:50 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ammonium Sulfate,Caprolactam By-product: Fluid Bed Dryer,Industrial Processes - Chemical Manuf,ChemManf AmmoniumSulfate SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,4,Agricultural Chemical Mfg,99,Other,,,,
3325,30113006,"Oct 29, 2020 10:26:50 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ammonium Sulfate,Caprolactam By-product: Crystallizer (Evaporator),Industrial Processes - Chemical Manuf,ChemManf AmmoniumSulfate SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,4,Agricultural Chemical Mfg,99,Other,,,,
3328,30113012,"Oct 29, 2020 10:26:50 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ammonium Sulfate,Coke Oven By-product: Rotary Dryer,Industrial Processes - Chemical Manuf,ChemManf AmmoniumSulfate CokeOvenBy-prodRotDryr,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,,,,
3329,30113013,"Oct 29, 2020 10:26:50 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ammonium Sulfate,Coke Oven By-product: Fluid Bed Dryer,Industrial Processes - Chemical Manuf,ChemManf AmmoniumSulfate SeeSCCLev4,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,,,,
3330,30113014,"Oct 29, 2020 10:26:50 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ammonium Sulfate,Coke Oven By-product: General,Industrial Processes - Chemical Manuf,ChemManf AmmoniumSulfate CokeOvenBy-prodGeneral,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,,,,
3331,30113018,"Oct 29, 2020 10:26:50 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ammonium Sulfate,Synthetic: Rotary Dryer,Industrial Processes - Chemical Manuf,ChemManf AmmoniumSulfate SyntheticRotDryr,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,,,,
3332,30113019,"Oct 29, 2020 10:26:50 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ammonium Sulfate,Synthetic: Fluid Bed Dryer,Industrial Processes - Chemical Manuf,ChemManf AmmoniumSulfate SyntheticFluidBedDryr,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,,,,
3347,30113237,"Jul 31, 2021 10:17:10 AM",No,,Point,9/19/2018,Yes,Created to replace MACT codes as codes should not be rule-specific.,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Organic Acid Manufacturing,Dodecanoic Acid: Dryer,Industrial Processes - Chemical Manuf,ChemManf OrganicAcidManf DodecanoicAcidDryr,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,,,,
3352,30113303,"Oct 29, 2020 10:26:50 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Acetic Anhydride,Distillation Column Vent,Industrial Processes - Chemical Manuf,ChemManf AceticAnhydride DistillatnColVent,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,7,Socmi Distillation,,,,
3364,30114503,"Jul 31, 2021 10:17:10 AM",No,,Point,9/19/2018,Yes,Created to replace MACT codes as codes should not be rule-specific.,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Hydrazine Production,Olin Raschig Process: Evaporator,Industrial Processes - Chemical Manuf,ChemManf HydrazineProd OlinRaschigProcEvap,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,,,,
3365,30114504,"Jul 31, 2021 10:17:10 AM",No,,Point,9/19/2018,Yes,Created to replace MACT codes as codes should not be rule-specific.,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Hydrazine Production,Olin Raschig Process: Distillation Column,Industrial Processes - Chemical Manuf,ChemManf HydrazineProd OlinRaschigProcDistilCol,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,,,,
3373,30114519,"Jul 31, 2021 10:17:10 AM",No,,Point,9/19/2018,Yes,Created to replace MACT codes as codes should not be rule-specific.,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Hydrazine Production,Bayer Ketazine Process: Distillation Column,Industrial Processes - Chemical Manuf,ChemManf HydrazineProd BayerKetazineProcDistilCol,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,,,,
