,SCC,last_edited_date,activity_value_required?,code_description,data_category,date_created,ert_valid,history,last_inventory_year,last_updated_date,map_to,option_group,option_set,scc_level_one,scc_level_two,scc_level_three,scc_level_four,sector,short_name,status,tier_1_code,tier_1_description,tier_2_code,tier_2_description,tier_3_code,tier_3_description,usage_notes,Unnamed:_27,unit_type,fuel_type
5151,30400417,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Lead,Furnace Tapping: Lead/Slag,Industrial Processes - Non-ferrous Metals,2ary Metal Lead FurnTappngLead/Slag,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,2.0,Lead,,,Furnace Tapping: Lead/Slag,
5152,30400418,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Lead,Smelting Furnace: Electric,Industrial Processes - Non-ferrous Metals,2ary Metal Lead SmeltingFurnElec,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,2.0,Lead,,,Smelting Furnace: Electric,electricity
5153,30400419,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Lead,Dryer,Industrial Processes - Non-ferrous Metals,2ary Metal Lead Dryr,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,2.0,Lead,,,Dryer,
5161,30400427,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Lead,Smelting Furnace: Rotary,Industrial Processes - Non-ferrous Metals,2ary Metal Lead SmeltingFurnRot,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,2.0,Lead,,,Smelting Furnace: Rotary,
5162,30400428,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Lead,Dryer: Fugitive Emissions,Industrial Processes - Ferrous Metals,2ary Metal Lead DryrFugitv,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,2.0,Lead,,,Dryer: Fugitive Emissions,
5163,30400429,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Lead,Agglomeration Furnace: Fugitive Emissions,Industrial Processes - Non-ferrous Metals,2ary Metal Lead AgglomerationFurnFugitv,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,2.0,Lead,,,Agglomeration Furnace: Fugitive Emissions,
5168,30400502,"Aug 9, 2018 11:53:37 PM",No,,Point,,No,,2005.0,3/20/2012,30400522,,,Industrial Processes,Secondary Metal Production,Lead Battery Manufacture,Casting Furnace,Industrial Processes - Non-ferrous Metals,,Retired,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,2.0,Lead,,,Casting Furnace,
5176,30400510,"Aug 9, 2018 11:53:37 PM",No,,Point,,No,,2005.0,3/20/2012,30400526,,,Industrial Processes,Secondary Metal Production,Lead Battery Manufacture,Lead Reclaiming Furnace,Industrial Processes - Non-ferrous Metals,,Retired,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,2.0,Lead,,,Lead Reclaiming Furnace,
5185,30400526,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Lead Battery Manufacture,Lead Reclaiming Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal LeadBattryManf LeadReclaimingFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,2.0,Lead,,,Lead Reclaiming Furnace,
5192,30400601,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Magnesium,Pot Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Magnesium PotFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,99.0,Other,,,Pot Furnace,
5196,30400607,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Magnesium,Dow Seawater Process: Evaporator,Industrial Processes - Non-ferrous Metals,2ary Metal Magnesium DowSeaWaterProcEvap,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,99.0,Other,,,Dow Seawater Process: Evaporator,
5198,30400609,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Magnesium,Dow Seawater Process: Shelf Dryer,Industrial Processes - Non-ferrous Metals,2ary Metal Magnesium DowSeaWaterProcShelfDryr,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,99.0,Other,,,Dow Seawater Process: Shelf Dryer,
5199,30400610,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Magnesium,Dow Seawater Process: Rotary Dryer,Industrial Processes - Non-ferrous Metals,2ary Metal Magnesium DowSeaWaterProcRotDryr,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,99.0,Other,,,Dow Seawater Process: Rotary Dryer,
5203,30400614,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Magnesium,Dow Seawater Process: Regenerative Furnaces,Industrial Processes - Non-ferrous Metals,2ary Metal Magnesium SeeSCCLev4,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,99.0,Other,,,Dow Seawater Process: Regenerative Furnaces,
5213,30400701,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Foundries,Electric Arc Furnace,Industrial Processes - Ferrous Metals,2ary Metal SteelFoundries ElecArcFurn,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Electric Arc Furnace,electricity
5214,30400702,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Foundries,Open Hearth Furnace,Industrial Processes - Ferrous Metals,2ary Metal SteelFoundries OpenHearthFurn,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Open Hearth Furnace,
5215,30400703,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Foundries,Open Hearth Furnace with Oxygen Lance,Industrial Processes - Ferrous Metals,2ary Metal SteelFoundries OpenHearthFurnW/O2Lance,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Open Hearth Furnace with Oxygen Lance,
5216,30400704,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Foundries,Heat Treating Furnace,Industrial Processes - Ferrous Metals,2ary Metal SteelFoundries HeatTreatingFurn,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Heat Treating Furnace,
5217,30400705,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Foundries,Electric Induction Furnace,Industrial Processes - Ferrous Metals,2ary Metal SteelFoundries ElecInductionFurn,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Electric Induction Furnace,electricity
5219,30400707,"Aug 9, 2018 11:53:37 PM",No,,Point,,No,,2005.0,3/20/2012,30400717,,,Industrial Processes,Secondary Metal Production,Steel Foundries,Core Ovens,Industrial Processes - Ferrous Metals,,Retired,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Core Ovens,
5229,30400717,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Foundries,Core Ovens,Industrial Processes - Ferrous Metals,2ary Metal SteelFoundries CoreOvens,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Core Ovens,
5230,30400718,"Aug 9, 2018 11:53:37 PM",No,,Point,,No,,2005.0,3/20/2012,30400717,,,Industrial Processes,Secondary Metal Production,Steel Foundries,Core Ovens,Industrial Processes - Ferrous Metals,,Retired,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Core Ovens,
5231,30400720,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Foundries,Sand Dryer,Industrial Processes - Ferrous Metals,2ary Metal SteelFoundries SandDryr,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Sand Dryer,
5240,30400732,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Foundries,Electric Arc Furnace: Baghouse,Industrial Processes - Ferrous Metals,2ary Metal SteelFoundries ElecArcFurnBaghouse,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Electric Arc Furnace: Baghouse,electricity
5241,30400733,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Foundries,Electric Arc Furnace: Baghouse Dust Handling,Industrial Processes - Ferrous Metals,2ary Metal SteelFoundries SeeSCCLev4,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Electric Arc Furnace: Baghouse Dust Handling,electricity
5246,30400740,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Foundries,Reheating Furnace: Natural Gas,Industrial Processes - Ferrous Metals,2ary Metal SteelFoundries ReHeatgFurnNatGas,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Reheating Furnace,Natural Gas
5249,30400743,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Foundries,Pneumatic Converter Furnace,Industrial Processes - Ferrous Metals,2ary Metal SteelFoundries PneumatcConverterFurn,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Pneumatic Converter Furnace,
5251,30400745,"Oct 29, 2020 10:27:10 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Foundries,Fugitive Emissions: Furnace,Industrial Processes - Ferrous Metals,2ary Metal SteelFoundries FugitvFurn,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Fugitive Emissions: Furnace,
5260,30400801,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Retort Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc RetortFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Retort Furnace,
5261,30400802,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Horizontal Muffle Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc HorizontalMuffleFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Horizontal Muffle Furnace,
5262,30400803,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Pot Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc PotFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Pot Furnace,
5264,30400806,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Calcining Kiln,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc CalciningKiln,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Calcining Kiln,
5265,30400807,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Concentrate Dryer,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc ConcDryr,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Concentrate Dryer,
5266,30400809,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Rotary Sweat Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc RotSweatFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Rotary Sweat Furnace,
5267,30400810,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Muffle Sweat Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc MuffleSweatFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Muffle Sweat Furnace,
5268,30400811,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Electric Resistance Sweat Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc ElecResistanceSweatFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Electric Resistance Sweat Furnace,electricity
5270,30400814,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Kettle-Sweat Furnace: Clean Metallic Scrap,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc Kettle-SweatFurnCleanMetallicScrap,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Kettle-Sweat Furnace: Clean Metallic Scrap,
5271,30400818,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Reverberatory Sweat Furnace: Clean Metallic Scrap,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc SeeSCCLev4,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Reverberatory Sweat Furnace: Clean Metallic Scrap,
5272,30400824,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Kettle-Sweat Furnace: General Metallic Scrap,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc SeeSCCLev4,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Kettle-Sweat Furnace: General Metallic Scrap,
5273,30400828,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Reverberatory Sweat Furnace: General Metallic Scrap,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc SeeSCCLev4,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Reverberatory Sweat Furnace: General Metallic Scrap,
5274,30400834,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Kettle-Sweat Furnace: Residual Metallic Scrap,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc SeeSCCLev4,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Kettle-Sweat Furnace,Residual Metallic Scrap
5275,30400838,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Reverberatory Sweat Furnace: Residual Metallic Scrap,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc SeeSCCLev4,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Reverberatory Sweat Furnace,Residual Metallic Scrap
5278,30400842,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Scrap Melting: Reverberatory Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc ScrapMeltingReverbrtoryFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Scrap Melting: Reverberatory Furnace,
5279,30400843,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Scrap Melting: Electric Induction Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc ScrapMeltingElecInductionFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Scrap Melting: Electric Induction Furnace,electricity
5280,30400851,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Retort and Muffle Distillation: Pouring,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc Retort&MuffleDistilPouring,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Retort and Muffle Distillation: Pouring,
5281,30400852,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Retort and Muffle Distillation: Casting,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc Retort&MuffleDistilCasting,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Retort and Muffle Distillation: Casting,
5282,30400853,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Graphite Rod Distillation,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc GraphiteRodDistil,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Graphite Rod Distillation,
5283,30400854,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Retort Distillation/Oxidation,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc RetortDistil/Oxidatn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Retort Distillation/Oxidation,
5284,30400855,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Muffle Distillation/Oxidation,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc MuffleDistil/Oxidatn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Muffle Distillation/Oxidation,
5291,30400867,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Kettle (Pot) Melting Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc KettlePotMeltingFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Kettle (Pot) Melting Furnace,
5292,30400868,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Crucible Melting Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc CrucibleMeltingFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Crucible Melting Furnace,
5293,30400869,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Reverberatory Melting Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc ReverbrtoryMeltingFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Reverberatory Melting Furnace,
5294,30400870,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Electric Induction Melting Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc ElecInductionMeltingFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Electric Induction Melting Furnace,electricity
5295,30400871,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Alloying Retort Distillation,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc AlloyingRetortDistil,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Alloying Retort Distillation,
5296,30400872,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Zinc,Retort and Muffle Distillation,Industrial Processes - Non-ferrous Metals,2ary Metal Zinc Retort&MuffleDistil,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Retort and Muffle Distillation,
5298,30400874,"Aug 9, 2018 11:53:37 PM",No,,Point,,No,,2005.0,3/20/2012,30400853,,,Industrial Processes,Secondary Metal Production,Zinc,Graphite Rod Distillation,Industrial Processes - Non-ferrous Metals,,Retired,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Graphite Rod Distillation,
5299,30400875,"Aug 9, 2018 11:53:37 PM",No,,Point,,No,,2005.0,3/20/2012,30400854,,,Industrial Processes,Secondary Metal Production,Zinc,Retort Distillation/Oxidation,Industrial Processes - Non-ferrous Metals,,Retired,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Retort Distillation/Oxidation,
5300,30400876,"Aug 9, 2018 11:53:37 PM",No,,Point,,No,,2005.0,3/20/2012,30400855,,,Industrial Processes,Secondary Metal Production,Zinc,Muffle Distillation/Oxidation,Industrial Processes - Non-ferrous Metals,,Retired,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Muffle Distillation/Oxidation,
5305,30401001,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Nickel,Flux Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Nickel FluxFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,99.0,Other,,,Flux Furnace,
5307,30401004,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Nickel,Heat Treat Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Nickel HeatTreatFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,99.0,Other,,,Heat Treat Furnace,
5308,30401005,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Nickel,Induction Furnace (Inlet Air),Industrial Processes - Non-ferrous Metals,2ary Metal Nickel InductionFurnInletAir,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,99.0,Other,,,Induction Furnace (Inlet Air),
5309,30401006,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Nickel,Induction Furnace (Under Vacuum),Industrial Processes - Non-ferrous Metals,2ary Metal Nickel InductionFurnUnderVacuum,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,99.0,Other,,,Induction Furnace (Under Vacuum),
5310,30401007,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Nickel,Electric Arc Furnace with Carbon Electrode,Industrial Processes - Non-ferrous Metals,2ary Metal Nickel ElecArcFurnW/CarbonElectrode,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,99.0,Other,,,Electric Arc Furnace with Carbon Electrode,electricity
5311,30401008,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Nickel,Electric Arc Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Nickel ElecArcFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,99.0,Other,,,Electric Arc Furnace,electricity
5316,30401017,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Nickel,Reverberatory Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Nickel ReverbrtoryFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,99.0,Other,,,Reverberatory Furnace,
5317,30401018,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Nickel,Electric Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Nickel ElecFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,99.0,Other,,,Electric Furnace,electricity
5320,30401062,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Nickel,Reverberatory Furnace: Fugitive Emissions,Industrial Processes - Non-ferrous Metals,2ary Metal Nickel ReverbrtoryFurnFugitv,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,99.0,Other,,,Reverberatory Furnace: Fugitive Emissions,
5325,30401511,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Manufacturing,Electric Arc Furnace (EAF): Carbon Steel: Melting and Refining,Industrial Processes - Ferrous Metals,2ary Metal SteelManf EAFCarbonSteelMeltg&Refing,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Electric Arc Furnace (EAF): Carbon Steel: Melting and Refining,electricity
5326,30401512,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Manufacturing,Electric Arc Furnace (EAF): Carbon Steel: Charging,Industrial Processes - Ferrous Metals,2ary Metal SteelManf EAFCarbonSteelCharg,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Electric Arc Furnace (EAF): Carbon Steel: Charging,electricity
5327,30401513,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Manufacturing,Electric Arc Furnace (EAF): Carbon Steel: Tapping,Industrial Processes - Ferrous Metals,2ary Metal SteelManf EAFCarbonSteelTappng,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Electric Arc Furnace (EAF): Carbon Steel: Tapping,electricity
5328,30401514,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Manufacturing,"Electric Arc Furnace (EAF): Carbon Steel: Charging, Melting and Refining, Tapping",Industrial Processes - Ferrous Metals,2ary Metal SteelManf SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,"Electric Arc Furnace (EAF): Carbon Steel: Charging, Melting and Refining, Tapping",electricity
5329,30401515,"Oct 29, 2020 10:27:11 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Steel Manufacturing,Electric Arc Furnace (EAF): Carbon Steel: Melt Shop Roof Monitor,Industrial Processes - Ferrous Metals,2ary Metal SteelManf EAFCarbonSteelMeltShopRoofMon,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,2.0,Secondary,,,Electric Arc Furnace (EAF): Carbon Steel: Melt Shop Roof Monitor,electricity
